availability,id,link,title,description,image_link,price
in stock,16052985414485635635790740,https://alphus-u.com/products/mens-mesh-hollow-breathable-thin-sports-tank,Men's Mesh Hollow Breathable thin Sports Tank,"<p>聽</p>
 <ul>
 <li>Polyester</li>
 <li>Our light weight polyester sports tank is both fashionable and comfortable. Its breathable mesh fabric will keep you feeling cool and great during exercise or casual use.聽</li>
 </ul>
 <div>
 <table style=""width: 442.188px;"">
 <tbody>
 <tr>
 <td style=""width: 44px;"">聽</td>
 <td style=""width: 150px;"">聽chest circumference聽</td>
 <td style=""width: 106px;"">聽shoulder width</td>
 <td style=""width: 110.188px;"">聽clothes length</td>
 </tr>
 <tr>
 <td style=""width: 44px;"">聽M</td>
 <td style=""width: 150px;"">聽96</td>
 <td style=""width: 106px;"">聽28</td>
 <td style=""width: 110.188px;"">聽71</td>
 </tr>
 <tr>
 <td style=""width: 44px;"">聽L</td>
 <td style=""width: 150px;"">聽100</td>
 <td style=""width: 106px;"">聽29</td>
 <td style=""width: 110.188px;"">聽72</td>
 </tr>
 <tr>
 <td style=""width: 44px;"">聽XL聽</td>
 <td style=""width: 150px;"">聽104</td>
 <td style=""width: 106px;"">聽30</td>
 <td style=""width: 110.188px;"">聽73</td>
 </tr>
 <tr>
 <td style=""width: 44px;"">聽XXL</td>
 <td style=""width: 150px;"">聽108</td>
 <td style=""width: 106px;"">聽31</td>
 <td style=""width: 110.188px;"">聽74</td>
 </tr>
 </tbody>
 </table>
 </div>
 <div><br></div>
 <div><br></div>
 <p>聽</p>
 <p><br></p>",https://img-va.myshopline.com/image/store/2000557521/1646034907794/3668f82f570c41c687a66fb48d760eb8.jpg?w=800&h=620,USD
in stock,16052985414472381644990740,https://alphus-u.com/products/mens-low-rise-printed-absorbent-g-string-thong,Men's Low-rise Printed Absorbent G-string Thong,"<ul>
 <li>spandex</li>
 <li>Our thong comes in a collection of colors so you'll find the best fit for your taste. The waistband is low rise so it doesn't cramp your style, our all over print treads lightly along the back for a different look and feel.<img src=""https://publish-cos.mabangerp.com/product/publish/251705/20210831/25170520210831223954612e3f3a1c92f.jpeg"" alt=""O1CN01Ykzf8M1M6pbo7NOM9_!!3842881386-0-cib"" width=""396"" height=""179"">
 </li>
 </ul>
 <p><br></p>",https://img-va.myshopline.com/image/store/2000557521/1646034907794/cfa7d8eb85b942b2bdf17baddce69139.jpg?w=750&h=750,USD
in stock,16052985414460805345550740,https://alphus-u.com/products/mens-imitation-leather-ring-jockstrap,Men's Imitation Leather Ring Jockstrap,"<p>聽</p>
 <ul>
 <li>Polyester</li>
 <li>Our stylish imitation leather ring jockstrap is crafted with an elaborate design and the finest materials, providing maximum comfort while still looking great!</li>
 </ul>
 <div>
 <table>
 <tbody>
 <tr>
 <td>聽size</td>
 <td>聽S</td>
 <td>聽M</td>
 <td>聽L</td>
 <td>聽XL</td>
 </tr>
 <tr>
 <td>聽waistline</td>
 <td>聽68-76CM</td>
 <td>聽77-83CM</td>
 <td>聽84-90CM</td>
 <td>聽88-94CM</td>
 </tr>
 </tbody>
 </table>
 </div>
 <p><br></p>",https://img-va.myshopline.com/image/store/2000557521/1646034907794/2c9ebe5ad46a4d98b8b53f4ca6e3e443.jpg?w=800&h=959,USD
in stock,16052985414434632878080740,https://alphus-u.com/products/mens-comfortable-and-soft-printed-modal-briefs,Men's Comfortable and Soft Printed Modal Briefs,"<p>聽</p>
 <ul>
 <li>Modal</li>
 <li>A great underwear with modal fabric,soft and comfortable,breathable and soft and it feels even better for the skin!<img src=""https://publish-cos.mabangerp.com/product/publish/251705/20210901/25170520210901010049612e604195148.jpeg"" alt=""13458793105_732662536"" width=""400"" height=""272"">
 </li>
 </ul>
 <p>聽</p>
 <p><br></p>",https://img-va.myshopline.com/image/store/2000557521/1646034907794/908ec0127fd34e7489dad9369eeee461.jpg?w=750&h=773,USD
in stock,16052985414423727698330740,https://alphus-u.com/products/mens-flamingo-print-bikini-briefs,Men's Flamingo Print Bikini Briefs,"<p>聽</p>
 <ul>
 <li>Nylon</li>
 <li>Flaunt your flamingo pride in this flamingo print bikini brief. The comfortable nylon fabric is ideal for all body types and the nylon gusset provides extra security. This classic style underwear is perfect for any man that wants to show off his fun side!</li>
 </ul>
 <table style=""width: 356px;"">
 <tbody>
 <tr style=""height: 25px;"">
 <td style=""height: 25px; width: 76px;"">聽Size</td>
 <td style=""height: 25px; width: 55px;"">聽M</td>
 <td style=""height: 25px; width: 63px;"">聽L</td>
 <td style=""height: 25px; width: 56.375px;"">聽XL</td>
 <td style=""height: 25px; width: 60.625px;"">聽XXL</td>
 </tr>
 <tr style=""height: 19px;"">
 <td style=""height: 19px; width: 76px;"">聽Waistline</td>
 <td style=""height: 19px; width: 55px;"">聽68</td>
 <td style=""height: 19px; width: 63px;"">聽72</td>
 <td style=""height: 19px; width: 56.375px;"">聽76</td>
 <td style=""height: 19px; width: 60.625px;"">聽80</td>
 </tr>
 </tbody>
 </table>
 <p><br></p>",https://img-va.myshopline.com/image/store/2000557521/1646034907794/f89a1582bce04db594841a0a55aac692.jpg?w=800&h=800,USD
in stock,16052985414412822518130740,https://alphus-u.com/products/mens-striped-print-sexy-swim-shorts,Men's Striped Print Sexy Swim Shorts,"<p>&nbsp;</p>
 <ul>
 <li>Nylon</li>
 <li>A sexy pair of men's striped print sexy swim shorts which is made of nylon. Stretchy comfortable cotton fabric, very suitable for summer wear, the underwear absorbs sweat well and comfortable to wear under clothes.</li>
 <li><img class=""clicked"" style=""width: 394px; height: 177px;"" src=""https://publish-cos.mabangerp.com/product/publish/251705/20210901/25170520210901012105612e65013f6ef.jpeg"" alt=""5709612363_824727517"" /></li>
 </ul>
 <p>&nbsp;</p>",https://img-va.myshopline.com/image/store/2000557521/1646034907794/870c61becdd64c00a4cbd69460a19a73.jpeg?w=1000&h=1000,USD
in stock,16052985414383462390530740,https://alphus-u.com/products/mens-printed-ice-silk-u-convex-bikini-briefs,Alphus Printed Ice Silky U-convex Bikini Briefs,"<p>聽</p>
 <ul>
 <li>Nylon<br>
 </li>
 <li>Our ice silk U-convex man's bikini briefs is for men who seek comfort and style.聽<img src=""https://publish-cos.mabangerp.com/product/publish/251705/20210901/25170520210901013558612e687ee44b9.jpeg"" alt=""O1CN01yf0fBz2MdoL6iXNb0_!!1792889851-0-cib"" class="""" style=""width: 451px; height: 230px;"">
 </li>
 </ul>
 <p>聽</p>
 <p><br></p>",https://img-va.myshopline.com/image/store/2000557521/1646034907794/ebb820c14de047c8af402b39cdaff54d.png?w=1080&h=1343,USD
in stock,16052985414368362875000740,https://alphus-u.com/products/mens-faux-leather-low-rise-sexy-g-string-thong,Men's Faux Leather Low-rise Sexy G-string Large Pouch Thong,"<p>&nbsp;</p>
 <ul>
 <li>Polyester</li>
 <li>A new fashion icon is born with this sexy thong for men. Perfect for the underwear drawer of every man who appreciates good looks, great fit and the most comfortable thong around. Lightweight microfiber has a smooth sheen that's both smart and sexy.<img class="""" style=""width: 447px; height: 194px;"" src=""https://publish-cos.mabangerp.com/product/publish/251705/20210901/25170520210901014535612e6abf311f4.jpeg"" alt=""12751246049_1972482778"" /></li>
 </ul>
 <p><img src=""https://img-va.myshopline.com/image/store/2000557521/1646034907794/9621355779304d628086a673e93dda1e.jpeg?w=750&amp;h=664"" alt="""" width=""750"" height=""664"" /><img src=""https://img-va.myshopline.com/image/store/2000557521/1646034907794/5dd3016a3c73477a87b91b89ac01fc66.jpeg?w=614&amp;h=363"" alt="""" width=""614"" height=""363"" /><img src=""https://img-va.myshopline.com/image/store/2000557521/1646034907794/48a5706d4b6f42e8945ade0fcbf87583.jpeg?w=800&amp;h=800"" alt="""" width=""800"" height=""800"" /><img src=""https://img-va.myshopline.com/image/store/2000557521/1646034907794/7352097a281f4236af4f1e4f94e7e529.jpeg?w=800&amp;h=800"" alt="""" width=""800"" height=""800"" /><img src=""https://img-va.myshopline.com/image/store/2000557521/1646034907794/f6a9e664e951457a86177bc4c85b882d.jpeg?w=800&amp;h=800"" alt="""" width=""800"" height=""800"" /></p>
 <p>&nbsp;</p>",https://img-va.myshopline.com/image/store/2000557521/1646034907794/243f4602c8be4e86af59808a4fb6250f.jpg?w=800&h=800,USD
in stock,16052985414282463529670740,https://alphus-u.com/products/mens-mesh-low-waist-hollow-out-briefs,Men's Mesh Low Waist Hollow out Briefs,"<p>聽</p>
 <ul>
 <li>Nylon</li>
 <li>Hollow out men's thongs prove that beauty doesn't have to come at the expense of practicality. Realizing that beauty and practicality often go hand in hand, we work with you to create a unique collection of underwear and swimwear that you will find both sexy and comfortable.</li>
 </ul>
 <table>
 <tbody>
 <tr>
 <td>聽height</td>
 <td>聽165~170</td>
 <td>170~175聽</td>
 <td>175~180聽</td>
 <td>180~185聽</td>
 </tr>
 <tr>
 <td>聽weight</td>
 <td>聽45~55kg</td>
 <td>56~65kg聽</td>
 <td>66~75kg聽</td>
 <td>聽75~85kg聽聽</td>
 </tr>
 <tr>
 <td>聽size聽</td>
 <td>聽M</td>
 <td>聽L</td>
 <td>聽XL</td>
 <td>聽XXL</td>
 </tr>
 </tbody>
 </table>
 <p><br></p>",https://img-va.myshopline.com/image/store/2000557521/1646034907794/5dc4f7055bb64ef1a92e00846aaecea2.jpg?w=1000&h=1000,USD
in stock,16052985414253438946070740,https://alphus-u.com/products/adannu-mens-cartoon-solid-sports-breathable-briefs,Adannu Men's Cartoon Solid Sports Breathable Briefs,"<ul>
 <li>Cotton</li>
 <li>These man underwear are very comfortable,they will bring you an amazing feeling when you wearing them.<br>
 </li>
 </ul><p><br></p>",https://img-va.myshopline.com/image/store/2000557521/1646034907794/5ddf4f2c0bec4433afbfd4c2aab4a2ab.jpg?w=800&h=800,USD
in stock,16052985414241527153490740,https://alphus-u.com/products/adannu-mens-cartoon-solid-cotton-boxer-briefs,Adannu Men's Cartoon Solid Cotton Boxer Briefs,"<ul>
 <li>Cotton</li>
 <li>The high quality cotton fabric feels soft and comfortable. The elastic waist band make these boxer briefs stretchable, which makes them comfortable to wear. It is great for underwear lovers of all ages.<br>
 </li>
 </ul><p><br></p>",https://img-va.myshopline.com/image/store/2000557521/1646034907794/94a787c32aff44ccbc9db3944e10729f.jpg?w=800&h=800,USD
in stock,16052985414228440894250740,https://alphus-u.com/products/orlvs-mens-modal-breathable-solid-briefs,Orlvs Men's Modal Breathable Solid Briefs,"<ul>
 <li>Modal</li>
 <li>Super soft modal fabric engineered to be breathable, comfortable and luxurious. The low rise design is designed to show off your package. These underwear are made to look good and feel even better<br>
 </li>
 </ul><p><br></p>",https://img-va.myshopline.com/image/store/2000557521/1646034907794/ad8d3c2b0b6147f29ef9cb69dc02cfe3.jpg?w=800&h=800,USD
in stock,16052985414193544295040740,https://alphus-u.com/products/mens-ice-silk-leopard-print-boxer-briefs,Men's Ice Silk Leopard Print Boxer Briefs,"<p>聽</p>
 <ul>
 <li>Nylon</li>
 <li>Men's ice silk leopard print boxer briefs,wonderful feel of ice silk and the soft leopard print is sexy and stylish.<img src=""https://publish-cos.mabangerp.com/product/publish/251705/20210904/2517052021090400232461324bfc08f28.jpeg"" alt=""16084221290_190409755"" class="""" style=""width: 441px; height: 296px;"">
 </li>
 </ul>
 <p><br></p>",https://img-va.myshopline.com/image/store/2000557521/1646034907794/46aef4b994264e1fa0b124ad9450aa07.jpg?w=750&h=750,USD
in stock,16052985414149420216720740,https://alphus-u.com/products/tiger-print-mens-fashion-cotton-boxer-briefs,Tiger Print Men's Fashion Cotton Boxer Briefs,"<ul>
 <li>Cotton</li>
 <li>Soft and comfortable, this boxer brief features a tiger print. It's the perfect underwear to wear for any occasion!</li>
 </ul>
 <table>
 <tbody>
 <tr>
 <td>Recommended size聽</td>
 <td>聽L</td>
 <td>XL聽</td>
 <td>聽2XL</td>
 <td>聽3XL</td>
 <td>4XL聽</td>
 </tr>
 <tr>
 <td>weight (kg)<br>
 </td>
 <td>55~65</td>
 <td>65~75聽</td>
 <td>75~85</td>
 <td>85~95聽</td>
 <td>95~105聽</td>
 </tr>
 </tbody>
 </table>
 <p><br></p>",https://img-va.myshopline.com/image/store/2000557521/1646034907794/efef9d9cd85744f6b9a443c034a2057c.jpg?w=800&h=800,USD
in stock,16052985414139857223980740,https://alphus-u.com/products/mens-tie-one-line-one-piece-briefs,Men's Tie One-line One-piece Briefs,"<ul>
 <li>Cotton</li>
 <li>Waist circumference between 66.66cm -<span data-mce-fragment=""1"">233cm</span>
 </li>
 <li>Our new designs are sexy, fun and kinky. And colors are bright and playful! Your partner will love the silky smooth feel of these briefs.聽<br>
 </li>
 </ul>
 <p><br></p>",https://img-va.myshopline.com/image/store/2000557521/1646034907794/82bbb47820fe4a968e2e1eec887467e9.jpg?w=800&h=1038,USD
in stock,16052985414104457298220740,https://alphus-u.com/products/mens-elastic-u-convex-sexy-hip-lift-jockstrap,Men's Elastic U Convex Sexy Hip Lift Large Pouch Jockstrap,"<ul>
 <li>Polyester</li>
 <li>Be sexy and sensual in one of the most comfortable men's underwear.<br>
 </li>
 </ul>
 <table>
 <tbody>
 <tr>
 <td>聽</td>
 <td>聽M</td>
 <td>聽L</td>
 <td>聽XL</td>
 <td>XXL</td>
 </tr>
 <tr>
 <td>聽height 锛坈m锛?/td>
 <td>165~170聽</td>
 <td>聽170~175</td>
 <td>175~180聽</td>
 <td>聽180~185</td>
 </tr>
 <tr>
 <td>聽weight锛坘g锛?/td>
 <td>聽59</td>
 <td>聽69</td>
 <td>聽75</td>
 <td>聽87聽 聽 聽 聽聽</td>
 </tr>
 </tbody>
 </table>
 <p><br></p>",https://img-va.myshopline.com/image/store/2000557521/1646034907794/49958e83b74a4807b29c1aff59def624.jpg?w=800&h=800,USD
in stock,16052985414064695276400740,https://alphus-u.com/products/mens-lock-cage-rivet-hollow-leather-g-string-jockstrap-with-lock,Men's Lock Cage Rivet Hollow Leather G-string Jockstrap with Lock,"<div>
 <ul>
 <li>Leather</li>
 <li>The waist can be adjusted in the range of<strong> 78-108cm</strong></li>
 <li>We have a strong belief that these lockable items enhancing the feeling of being locked up.</li>
 <li>Unique design, jockstrap with lock</li>
 </ul>
 </div>
 <p>&nbsp;</p>",https://img-va.myshopline.com/image/store/2000557521/1646034907794/2c9d23d6147a42fa8da15038285cb12e.jpg?w=1080&h=1349,30.99 USD
in stock,16052985414032650814200740,https://alphus-u.com/products/mens-stretch-striped-low-waist-sexy-jockstrap,Men's Stretch Striped Low Waist Sexy Jockstrap,"<ul>
 <li>Cotton</li>
 <li>Enjoy style and design elements you've not yet seen in the jockstrap.聽</li>
 </ul>
 <table>
 <tbody>
 <tr>
 <td>聽Size</td>
 <td>聽M</td>
 <td>聽L</td>
 <td>聽XL</td>
 <td>XXL</td>
 </tr>
 <tr>
 <td>聽height锛坈m锛?/td>
 <td>165-170聽</td>
 <td>170-175聽</td>
 <td>175-180聽</td>
 <td>180-185聽</td>
 </tr>
 <tr>
 <td>聽weight锛坘g锛?/td>
 <td>聽44-55</td>
 <td>55-65</td>
 <td>65-75</td>
 <td>75-85聽</td>
 </tr>
 </tbody>
 </table>
 <p><br></p>",https://img-va.myshopline.com/image/store/2000557521/1646034907794/e6f1df86887749f0a00c6b8b7f91a62c.jpg?w=1080&h=1200,USD
in stock,16052985414001109617340740,https://alphus-u.com/products/mens-cotton-paint-dots-bikini-g-string-thong,Men's Cotton Paint Dots Bikini G-string Thong,"<ul>
 <li>Cotton</li>
 <li>Our G-string thong is made of lightweight and breathable cotton.聽<br>
 </li>
 </ul>
 <table style=""width: 92.4172%;"">
 <tbody>
 <tr>
 <td style=""width: 15%;"">Size</td>
 <td style=""width: 15%;"">M</td>
 <td style=""width: 18%;"">L</td>
 <td style=""width: 15%;"">XL</td>
 <td style=""width: 17.4172%;"">XXL</td>
 </tr>
 <tr>
 <td style=""width: 15%;"">Waistline</td>
 <td style=""width: 15%;"">70-76</td>
 <td style=""width: 18%;"">聽79-86</td>
 <td style=""width: 15%;"">89-96</td>
 <td style=""width: 17.4172%;"">99-106</td>
 </tr>
 </tbody>
 </table>
 <p><br></p>",https://img-va.myshopline.com/image/store/2000557521/1646034907794/c13a758b2e504eec9b7121b2b13fa0af.jpg?w=1920&h=1280,USD
in stock,16052985413988526705450740,https://alphus-u.com/products/mens-tight-sexy-strappy-see-through-bunny-bodysuit,Men's Tight Sexy Strappy See-through Bunny Bodysuit,"<p>聽</p>
 <ul>
 <li>Polyester</li>
 <li>Our see-through leotards are incredibly popular because they are an eye catching piece of clothing that will stand out in most party backdrops. It will bring out your inner femme fatale.聽</li>
 <li>All included</li>
 </ul>
 <table style=""width: 91.2095%;"" data-mce-fragment=""1"">
 <tbody data-mce-fragment=""1"">
 <tr data-mce-fragment=""1"">
 <td style=""width: 19%;"" data-mce-fragment=""1""><span>Size</span></td>
 <td style=""width: 26.0227%;"" data-mce-fragment=""1""><span>Chest circumference</span></td>
 <td style=""width: 11.9773%;"" data-mce-fragment=""1""><span>Waistline聽</span></td>
 <td style=""width: 27%;"" data-mce-fragment=""1"">聽<span data-mce-fragment=""1"">Model weight聽</span>
 </td>
 </tr>
 <tr data-mce-fragment=""1"">
 <td style=""width: 19%;"" data-mce-fragment=""1""><span>One size</span></td>
 <td style=""width: 26.0227%;"" data-mce-fragment=""1""><span>86-120</span></td>
 <td style=""width: 11.9773%;"" data-mce-fragment=""1""><span>70-100聽</span></td>
 <td style=""width: 27%;"" data-mce-fragment=""1""><span>80KG聽</span></td>
 </tr>
 </tbody>
 </table>
 <br>
 <ul></ul>
 <br>
 <p><br></p>",https://img-va.myshopline.com/image/store/2000557521/1646034907794/c2d6f52ea5fb455699cd629e17ad99ae.jpg?w=1000&h=1000,USD
